yt_id,genre,maingenre,artist_name,track_name,track_pop,viewCount,track_isrc,bpm,dance,timbre,instr,voice,yt_link,pl_id,emb_path,emb_path_2,feat_path
w2DK71tAUHk,bleep techno,techno,Coco Steel & Lovebomb,Feel It!,13,15221,GBBPW9200007,120.968765259,1.37903726101,0.559971392155,0.665302932262,0.934396207333,https://www.youtube.com/watch?v=w2DK71tAUHk,spotify:playlist:74l4cXfulumPoQ7EyasgY8,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/w2DK71tAUHk.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/w2DK71tAUHk.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/w2DK71tAUHk.json
ooD4plDsO60,bleep techno,techno,Sweet Exorcist,Testone,10,49388,GBBPW9000001,126.131034851,1.51234960556,0.919313490391,0.0391247682273,0.38954487443,https://www.youtube.com/watch?v=ooD4plDsO60,spotify:playlist:74l4cXfulumPoQ7EyasgY8,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/ooD4plDsO60.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/ooD4plDsO60.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/ooD4plDsO60.json
ax6bLGpx2VA,detroit techno,techno,Tres Demented,Demented (Or Just Crazy) - Original Version,8,60046,USPC80601051,128.044143677,1.38871407509,0.659143865108,0.447798699141,0.661370158195,https://www.youtube.com/watch?v=ax6bLGpx2VA,spotify:playlist:6eKMGlc0PX3mNLAJOFUDUB,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/ax6bLGpx2VA.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/ax6bLGpx2VA.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/ax6bLGpx2VA.json
MPRPQhjNK0w,detroit techno,techno,Carl Craig,Forever Free,35,9086,GBJX32157015,114.987083435,1.64304864407,0.878650605679,0.916280388832,0.924780666828,https://www.youtube.com/watch?v=MPRPQhjNK0w,spotify:playlist:6eKMGlc0PX3mNLAJOFUDUB,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/MPRPQhjNK0w.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/MPRPQhjNK0w.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/MPRPQhjNK0w.json
ABcE5YqoOSQ,detroit techno,techno,Blake Baxter,When We Used To Play - Original Extended Mix,30,11377,GBJX33816011,120.263893127,1.87053644657,0.144677728415,0.125843495131,0.48543086648,https://www.youtube.com/watch?v=ABcE5YqoOSQ,spotify:playlist:6eKMGlc0PX3mNLAJOFUDUB,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/ABcE5YqoOSQ.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/ABcE5YqoOSQ.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/ABcE5YqoOSQ.json
huofr2_h8dI,detroit techno,techno,A Number Of Names,Shari Vari - Original Mix,29,37073,USLVH0000001,127.77255249,1.6261639595,0.511546134949,0.949626088142,0.0486195608974,https://www.youtube.com/watch?v=huofr2_h8dI,spotify:playlist:6eKMGlc0PX3mNLAJOFUDUB,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/huofr2_h8dI.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/huofr2_h8dI.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/huofr2_h8dI.json
zpPAMMxV1LU,detroit techno,techno,Surgeon,Place Of Angels,26,4041,DEOB62000451,133.007919312,1.74537968636,0.998390972614,0.490011751652,0.97201615572,https://www.youtube.com/watch?v=zpPAMMxV1LU,spotify:playlist:6eKMGlc0PX3mNLAJOFUDUB,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/zpPAMMxV1LU.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/zpPAMMxV1LU.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/zpPAMMxV1LU.json
m0-iideGM_k,dub techno,techno,Claro Intelecto,Peace of Mind (Electrosoul),35,84970,NLM791900179,130.448898315,1.28117072582,0.998518586159,0.944719076157,0.547633826733,https://www.youtube.com/watch?v=m0-iideGM_k,spotify:playlist:13Kst5O4iuiTXwJcbBTJ26,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/m0-iideGM_k.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/m0-iideGM_k.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/m0-iideGM_k.json
vksK6TQPJ7Y,dub techno,techno,Rod Modell,Kingston,24,61461,DEU671501202,122.326210022,2.23365902901,0.575516700745,0.566608607769,0.929677724838,https://www.youtube.com/watch?v=vksK6TQPJ7Y,spotify:playlist:13Kst5O4iuiTXwJcbBTJ26,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/vksK6TQPJ7Y.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/vksK6TQPJ7Y.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/vksK6TQPJ7Y.json
vAr0-A4cMzs,dub techno,techno,Thomas Fehlmann,Window,24,8647,DEU671800099,120.009712219,1.32133376598,0.983826756477,0.745273113251,0.277266919613,https://www.youtube.com/watch?v=vAr0-A4cMzs,spotify:playlist:13Kst5O4iuiTXwJcbBTJ26,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/vAr0-A4cMzs.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/vAr0-A4cMzs.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/vAr0-A4cMzs.json
2YTZWiwS_Kw,dub techno,techno,Pole,Tangente,23,4545,GBR8R2000141,95.6520462036,1.31572163105,0.996024429798,0.026710037142,0.0348647944629,https://www.youtube.com/watch?v=2YTZWiwS_Kw,spotify:playlist:13Kst5O4iuiTXwJcbBTJ26,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/2YTZWiwS_Kw.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/2YTZWiwS_Kw.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/2YTZWiwS_Kw.json
wxDjKonbr3o,dub techno,techno,Sleeparchive,Leave,21,4741,DEF272031605,136.026641846,1.35885930061,0.94228464365,0.915570914745,0.683448910713,https://www.youtube.com/watch?v=wxDjKonbr3o,spotify:playlist:13Kst5O4iuiTXwJcbBTJ26,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/wxDjKonbr3o.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/wxDjKonbr3o.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/wxDjKonbr3o.json
RzZi97tQYaE,industrial techno,techno,"Aleja Sanchez,Headless Horseman",Ether - Headless Horseman Remix,24,11223,DEZ651701853,127.933303833,1.52384734154,0.9999371171,0.866117477417,0.634931266308,https://www.youtube.com/watch?v=RzZi97tQYaE,spotify:playlist:4dKxJnBaUEkEarU8qT0AMN,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/RzZi97tQYaE.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/RzZi97tQYaE.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/RzZi97tQYaE.json
m7NZ4GAf4wI,industrial techno,techno,Phase Fatale,Reverse Fall,21,34150,DELG71400975,129.969848633,1.3387645483,0.988607347012,0.927504897118,0.977039992809,https://www.youtube.com/watch?v=m7NZ4GAf4wI,spotify:playlist:4dKxJnBaUEkEarU8qT0AMN,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/m7NZ4GAf4wI.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/m7NZ4GAf4wI.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/m7NZ4GAf4wI.json
BXlD7RoEiC8,industrial techno,techno,Eric Fetcher,Function Generator 1,14,7516,DECY52000380,132.991516113,2.37268066406,0.920004844666,0.992566049099,0.355461776257,https://www.youtube.com/watch?v=BXlD7RoEiC8,spotify:playlist:4dKxJnBaUEkEarU8qT0AMN,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/BXlD7RoEiC8.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/BXlD7RoEiC8.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/BXlD7RoEiC8.json
wfHJD6O6ig0,industrial techno,techno,Endlec,Sleep Garden,13,23555,NLCK41028429,135.000167847,1.78127002716,0.99831110239,0.0639088600874,0.0637260302901,https://www.youtube.com/watch?v=wfHJD6O6ig0,spotify:playlist:4dKxJnBaUEkEarU8qT0AMN,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/wfHJD6O6ig0.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/wfHJD6O6ig0.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/wfHJD6O6ig0.json
mO-x_0GWy04,industrial techno,techno,Sciahri,Faith Healing,11,6233,USA2B1702187,129.980270386,2.37573122978,0.722668170929,0.984655857086,0.950097680092,https://www.youtube.com/watch?v=mO-x_0GWy04,spotify:playlist:4dKxJnBaUEkEarU8qT0AMN,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/mO-x_0GWy04.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/mO-x_0GWy04.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/mO-x_0GWy04.json
KE8sSjHwiQ4,minimal techno,techno,Sven Väth,Dein Schweiss,36,58708,DEQ200001221,135.048294067,1.4085586071,0.471915900707,0.632013976574,0.959302306175,https://www.youtube.com/watch?v=KE8sSjHwiQ4,spotify:playlist:68uxlFAvnITCyQs0U8qr6n,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/KE8sSjHwiQ4.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/KE8sSjHwiQ4.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/KE8sSjHwiQ4.json
5hMqZWHOW7M,minimal techno,techno,"DJ Hell,Klaus Nomi",Cold Song 2013 - Remodeled,32,7709,DEN401330001,119.993515015,1.36722457409,0.900365412235,0.802771091461,0.918996930122,https://www.youtube.com/watch?v=5hMqZWHOW7M,spotify:playlist:68uxlFAvnITCyQs0U8qr6n,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/5hMqZWHOW7M.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/5hMqZWHOW7M.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/5hMqZWHOW7M.json
lDW9Xq1jTXo,minimal techno,techno,"Michael Mayer,Miss Kittin",Voyage Interieur,31,23791,DEG931600898,119.952194214,1.35357522964,0.972418427467,0.105707757175,0.937037289143,https://www.youtube.com/watch?v=lDW9Xq1jTXo,spotify:playlist:68uxlFAvnITCyQs0U8qr6n,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/lDW9Xq1jTXo.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/lDW9Xq1jTXo.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/lDW9Xq1jTXo.json
1TACEtybZaw,minimal techno,techno,Deadbeat,Organ in the Attic Sings the Blues,26,17426,DEU671402139,125.893371582,1.16102921963,0.837983131409,0.935196340084,0.586067318916,https://www.youtube.com/watch?v=1TACEtybZaw,spotify:playlist:68uxlFAvnITCyQs0U8qr6n,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/1TACEtybZaw.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/1TACEtybZaw.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/1TACEtybZaw.json
Qd0Hc7YCnus,minimal techno,techno,"Alex Under,Richie Hawtin",El Encuentro - Richie Hawtin Edit,16,29246,CAM260980045,131.105911255,2.10318303108,0.777045309544,0.984046161175,0.738557815552,https://www.youtube.com/watch?v=Qd0Hc7YCnus,spotify:playlist:68uxlFAvnITCyQs0U8qr6n,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/Qd0Hc7YCnus.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/Qd0Hc7YCnus.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/Qd0Hc7YCnus.json
PX_cxlPnKvg,raggatek,techno,"Raggatek Live Band,LsDirty",Mr Policeman - LsDirty Remix,24,8156,FR2W01800002,178.206939697,1.1436188221,0.982951581478,0.0990285724401,0.706574857235,https://www.youtube.com/watch?v=PX_cxlPnKvg,spotify:playlist:4UPY78QrXrmlSAE722apfN,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/PX_cxlPnKvg.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/PX_cxlPnKvg.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/PX_cxlPnKvg.json
YOk90QuEJRM,raggatek,techno,Ktodik,Don't Give Up,17,64464,FR2W01300104,95.0180053711,1.27596962452,0.943131446838,0.00609633792192,0.825001001358,https://www.youtube.com/watch?v=YOk90QuEJRM,spotify:playlist:4UPY78QrXrmlSAE722apfN,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/YOk90QuEJRM.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/YOk90QuEJRM.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/YOk90QuEJRM.json
KCSG-k4VJwI,raggatek,techno,RonRon,Raggatek,9,36713,FR2W01200130,104.791809082,1.1694726944,0.978757917881,0.0666122734547,0.5,https://www.youtube.com/watch?v=KCSG-k4VJwI,spotify:playlist:4UPY78QrXrmlSAE722apfN,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/KCSG-k4VJwI.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/KCSG-k4VJwI.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/KCSG-k4VJwI.json
uU9a-CXe4eQ,raggatek,techno,Osmik,Yes I Can,16,31050,FR26V1416950,99.948135376,1.26514148712,0.988077938557,0.0167016424239,0.157177567482,https://www.youtube.com/watch?v=uU9a-CXe4eQ,spotify:playlist:4UPY78QrXrmlSAE722apfN,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/uU9a-CXe4eQ.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/uU9a-CXe4eQ.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/uU9a-CXe4eQ.json
bfuDf_CuaoM,schranz,techno,Torsten Kanzler,Acid Head,28,27466,GBKQU1910281,128.94644165,1.52407181263,0.685163617134,0.0195064749569,0.397317528725,https://www.youtube.com/watch?v=bfuDf_CuaoM,spotify:playlist:0oVmOYzfm6lZehEnLSCCkj,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/bfuDf_CuaoM.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/bfuDf_CuaoM.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/bfuDf_CuaoM.json
JV048zyrW_E,schranz,techno,"DJ Rush,Eric Sneo,Truncate",Body Control - Truncate Remix,27,5173,GBLV62006977,136.972457886,2.01612210274,0.995108187199,0.423747509718,0.597967028618,https://www.youtube.com/watch?v=JV048zyrW_E,spotify:playlist:0oVmOYzfm6lZehEnLSCCkj,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/JV048zyrW_E.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/JV048zyrW_E.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/JV048zyrW_E.json
FJC7Faaws20,schranz,techno,DJ Ogi,Ruzina,15,28930,DEAZ30503018,142.094940186,0.934843182564,0.983723640442,0.000314612057991,0.425796180964,https://www.youtube.com/watch?v=FJC7Faaws20,spotify:playlist:0oVmOYzfm6lZehEnLSCCkj,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/FJC7Faaws20.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/FJC7Faaws20.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/FJC7Faaws20.json
Xw55wqO5yzU,techno,techno,Galaxy 2 Galaxy,Jupiter Jazz,36,66909,USGUM0710511,124.678634644,1.3727132082,0.169093266129,0.881232559681,0.861414790154,https://www.youtube.com/watch?v=Xw55wqO5yzU,spotify:playlist:50kZecUV5pY2SuJv3Ie0vy,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/Xw55wqO5yzU.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/Xw55wqO5yzU.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/Xw55wqO5yzU.json
zPWy1_rb56c,techno,techno,Underground Resistance,Afrogermanic,23,7941,USGUM0710110,148.323776245,1.60533189774,0.934877157211,0.990549325943,0.216038092971,https://www.youtube.com/watch?v=zPWy1_rb56c,spotify:playlist:50kZecUV5pY2SuJv3Ie0vy,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/zPWy1_rb56c.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/zPWy1_rb56c.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/zPWy1_rb56c.json
L6emA3LdhDU,techno,techno,Truncate,WRKTRX 3,27,79156,USQY51798548,124.976905823,2.52288269997,0.999760806561,0.984409868717,0.122859381139,https://www.youtube.com/watch?v=L6emA3LdhDU,spotify:playlist:50kZecUV5pY2SuJv3Ie0vy,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/L6emA3LdhDU.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/L6emA3LdhDU.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/L6emA3LdhDU.json
dsawrH9bnFI,techno,techno,Anthony Shakir,Arise,13,24116,FR9W10909862,127.99659729,1.82490170002,0.924372017384,0.200004145503,0.704867899418,https://www.youtube.com/watch?v=dsawrH9bnFI,spotify:playlist:50kZecUV5pY2SuJv3Ie0vy,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/dsawrH9bnFI.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/dsawrH9bnFI.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/dsawrH9bnFI.json
5Ra3uMz5fQo,techno,techno,"Marco Bailey,Obscure Shape & SHDW",Scorpia - Obscure Shape & SHDW Remix,27,4779,BEZ452020405,144.482650757,1.28980243206,0.99931448698,0.86610430479,0.938034534454,https://www.youtube.com/watch?v=5Ra3uMz5fQo,spotify:playlist:50kZecUV5pY2SuJv3Ie0vy,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/5Ra3uMz5fQo.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/5Ra3uMz5fQo.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/5Ra3uMz5fQo.json
taaIi1jRgzs,acid trance,trance,Arpeggiators,Discover Your Innerself,8,12370,DEH741412703,154.529724121,1.1981099844,0.883228778839,0.244119554758,0.997891247272,https://www.youtube.com/watch?v=taaIi1jRgzs,spotify:playlist:0rSDQ760FMUfBOFSAlnC8M,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/taaIi1jRgzs.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/taaIi1jRgzs.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/taaIi1jRgzs.json
SW2Eu0wGqlg,acid trance,trance,PPK,Reloaded Robots Outro,34,90911,ushm81839390,139.014373779,1.34016311169,0.598422527313,0.850832641125,0.664046883583,https://www.youtube.com/watch?v=SW2Eu0wGqlg,spotify:playlist:0rSDQ760FMUfBOFSAlnC8M,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/SW2Eu0wGqlg.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/SW2Eu0wGqlg.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/SW2Eu0wGqlg.json
qXNMjhb9q4E,acid trance,trance,Union Jack,Water Drums,32,44370,GBCFW9500034,100.870613098,1.06697177887,0.993604838848,0.986193478107,0.682030439377,https://www.youtube.com/watch?v=qXNMjhb9q4E,spotify:playlist:0rSDQ760FMUfBOFSAlnC8M,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/qXNMjhb9q4E.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/qXNMjhb9q4E.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/qXNMjhb9q4E.json
mAa1HKbC9pE,acid trance,trance,"Union Jack,UMEK",Red Herring - Umek Remix,24,8112,GBCFW1800102,129.898712158,1.27808523178,0.998130857944,0.0898651480675,0.26489803195,https://www.youtube.com/watch?v=mAa1HKbC9pE,spotify:playlist:0rSDQ760FMUfBOFSAlnC8M,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/mAa1HKbC9pE.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/mAa1HKbC9pE.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/mAa1HKbC9pE.json
xAFdIp7zvgg,acid trance,trance,Julien Andreas,Sacrifice of Love,17,5711,UST8K1819553,78.3806686401,1.1346424818,0.999917030334,0.459108531475,0.904146611691,https://www.youtube.com/watch?v=xAFdIp7zvgg,spotify:playlist:0rSDQ760FMUfBOFSAlnC8M,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/xAFdIp7zvgg.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/xAFdIp7zvgg.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/xAFdIp7zvgg.json
IPL8oN7mwak,dark psytrance,trance,Kindzadza,Multi U,23,15874,RUA491602212,172.265045166,1.27030754089,0.977324604988,0.565714895725,0.316261738539,https://www.youtube.com/watch?v=IPL8oN7mwak,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/IPL8oN7mwak.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/IPL8oN7mwak.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/IPL8oN7mwak.json
4vrKLu6qAr8,dark psytrance,trance,"Jesus Raves,Kopophobia",институт за јебем ти мајку и дете - Kopophobia Remix,20,9573,USA2P1655957,107.332740784,1.09977483749,0.985816061497,0.00572591461241,0.578374743462,https://www.youtube.com/watch?v=4vrKLu6qAr8,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/4vrKLu6qAr8.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/4vrKLu6qAr8.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/4vrKLu6qAr8.json
YowRXuKFrmE,dark psytrance,trance,Penta,Computer Technology,17,72165,USQY51103305,146.017486572,1.53332173824,0.994087934494,0.723933517933,0.963585853577,https://www.youtube.com/watch?v=YowRXuKFrmE,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/YowRXuKFrmE.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/YowRXuKFrmE.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/YowRXuKFrmE.json
FnjPXiC1s5M,dark psytrance,trance,Wizack Twizack,Welcome To Knutby,13,7714,USQY50929136,144.842086792,1.64950764179,0.961737751961,0.803331017494,0.94437712431,https://www.youtube.com/watch?v=FnjPXiC1s5M,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/FnjPXiC1s5M.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/FnjPXiC1s5M.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/FnjPXiC1s5M.json
g7KN4CtuWCk,dream trance,trance,Out Of Grace,Anglia,35,70632,NLF711102680,139.999084473,1.49301099777,0.933230221272,0.00916688796133,0.976519823074,https://www.youtube.com/watch?v=g7KN4CtuWCk,spotify:playlist:0m1icO5Ea5t8btM4xQ7mHT,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/g7KN4CtuWCk.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/g7KN4CtuWCk.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/g7KN4CtuWCk.json
8tylMp_i80w,dream trance,trance,Cosmic Baby,Loops of Infinity - Contemplative,23,6681,DEBY30730210,152.81867981,1.62759900093,0.0632053241134,0.989259600639,0.715852200985,https://www.youtube.com/watch?v=8tylMp_i80w,spotify:playlist:0m1icO5Ea5t8btM4xQ7mHT,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/8tylMp_i80w.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/8tylMp_i80w.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/8tylMp_i80w.json
DZ4XVbRdk00,dream trance,trance,"Intrance,Dsign",Te Quierro '97 - Intrance Single Cut,18,8462,DEK971410456,139.775543213,1.72309219837,0.978576779366,0.236908659339,0.881925106049,https://www.youtube.com/watch?v=DZ4XVbRdk00,spotify:playlist:0m1icO5Ea5t8btM4xQ7mHT,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/DZ4XVbRdk00.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/DZ4XVbRdk00.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/DZ4XVbRdk00.json
9Asx_w7spR8,dream trance,trance,Zhi-Vago,Celebrate the Love (Radio Mix),15,98760,DER641201122,135.013641357,1.22214329243,0.93425911665,0.00358150620013,0.886564135551,https://www.youtube.com/watch?v=9Asx_w7spR8,spotify:playlist:0m1icO5Ea5t8btM4xQ7mHT,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/9Asx_w7spR8.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/9Asx_w7spR8.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/9Asx_w7spR8.json
