genre	pl_id	t_id	artist_name	track_name	track_pop	track_isrc
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	0IxqN7TVl2XWS7nAJu5799	Bukky Leo Quintet	Rejoice in Righteousness	5	GBBTV0700753
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	3DiCraFP5Nx0SBqwjer96c	Circle In The Round	Devil Of Cruelty - Blow Your Mind Mix	0	GBBCM9200010
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	3sbAqui8RZ6iDJiG6tw0Wl	Fishbelly Black	The Crusader	15	us2t50410045
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	5QxfZ54toxmUa4ApuGNK5Y	A. One,Prynce tha Writer	Shame on You (feat. Prynce tha Writer)	0	TCACM1602456
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	2W9U7VbvNkmbwwJyMvFjdi	Heavy Merge	Stand Alone	2	ushm80546300
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	1uNYD1Xjqj2rH9dwMB8G6z	Citrus Sun,Imaani	Ride Like the Wind	27	GBHEA1800002
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	4Mb5wGwsQq1641ojO5LH3Q	Xan	To the Clouds	25	ushm21357135
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	7oAfcLxOrJGUtO9QmwWYTc	Dread Flimstone	Render Your Heart	3	GBBTV1301925
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	3LrPS1sj0IBJmtsJGI6gwB	Sons of Mithras	Zion 2 Step	0	GBBTV1802591
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	4ogNCfjwCaf1Fe52d0iZEZ	The Jazz Renegades,Sarah Jane Morris	Do It The Hard Way	8	GBAKW8901077
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	2NBKrJq9nw4O26tK5ZbRc7	Snowboy & The Latin Section	Mambito	8	GBBTV9100515
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	09WSDEUOZeRRtPf7ypQVoo	Sunship,Anita Kelsey	Try Me Out - Let Me Lick It	38	USQY51700044
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	6zsrn2y701nEnZeiPxtnZL	The Apostles	Super Strut	21	GBBTV0800897
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	5J75csVihxemZailkLFMEF	Marc Moulin	Into the Dark	37	BEI010111301
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	4uB00uHwh8YAVKMy67EbQ5	Cloud Nine	Gonna Be Alright (Foul Play Remix) [2011 Remastered Mix]	9	GBKPL1150176
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	2yyFtu2VPoFl0FJjhIBxVW	Grass Snakes	That's It	2	GBBTV1802579
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	3vEf84fofw2w6BBUJzBtx2	Serene	Daniel	5	GBLFP1520186
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	4l7lVHtc65x4iT2kOjCsUk	Shining Path	Illusions	0	GBBTV1802593
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	2fsMmiqDXHMRAA5zCf2yvO	Bangs A Bongo	Batu-CASU	1	GBBTV1502236
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	0QUF8qez5JTd6kR5POuIRU	Ipcress	Show Me	1	GBBTV1802599
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	2WpHeYutDbLUeXAkSAhs5a	Newtone	Run!!!!	15	USA560901117
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	655gnej0GXVexlLrYvPHMH	The Hip Joints	Lickout	7	GBBTV1502310
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	5bUqHcyFg7AQVyFlDvpA8p	Too Darn Hot	Retro-Active	1	GBBTV1802575
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	44gelCZF88DC5IRz5XmckW	Max Beesley's High Vibes	Mr. Jeckle	25	GBBTV0901171
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	3NJ9vzWn8YT1yRkqEDjrm9	Mike Bandoni	Much More Than A Dream	0	GBBTV1101475
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	38N7w0187umPBSkvcXu003	The Nu Krew,The Secretary of Entertainment	Break For What	1	GBBTV1802570
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	4WbFBZNNH3MctGs3XgertN	O.O.K.Y.	Summertime Prep	0	GBBTV1802585
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	13gyrFonxenQz052vr5Fi8	Bukky Leo,Black Egypt	The Vision	5	GBCLQ0501006
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	6JgpqFCjtxN7s9YVDnAr9K	The Grand Oral Discmintor	That's How It Is	1	GBBTV1802576
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	7iwrFCkHC6j4PeTjsESdll	LA Rhodes	Missing	1	GBBTV1802590
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	3bFgm5qatbdrXRie7O6vi0	Hithead	Uh! Uh!	1	GBBTV1802587
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	1xnyCQX6VT4UWVQxAw1kTm	The Swinging Foot	The Swinging Foot	1	GBBTV1802584
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	6fmy7Sg9j7EY0SYwhIZjbZ	Break 4 Jazz	Break 4 Jazz	1	GBBTV1802602
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	60tYJYZU9TwT39TlRd2ekD	New Jersey Kings	Dream Waves	27	GBBTV0800951
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	17nCGkPEU8ythMWvdDMmAH	The Bukky Leo Quintett	Olumo Rock	1	GBBTV1502234
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	3jIt5p1qi6mGpmGbiXVc0K	A Man Called Adam	Barefoot in the Head	36	GBYBE0800049
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	5aGUbO1l3D0xvq103lr3AQ	Spuare Window	Theme From Millenium Falcon	1	GBBTV1802582
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	1VZtBR63uLVG6v0NBid5Cv	Alignment	Power	49	BE4JP2100001
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	6wP7R5nWR4Zv5xiqWmGnea	Regal	Still Raving	42	GBKQU1892267
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	6dyRyzGgmVYU3RQ1a82RAZ	Slam	Vapour	36	GBBVL1704821
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	0SI98vecC1MhEPs62gkqlN	Stef Mendesidis	Memorex	31	NLCK41072478
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	0ATgXupGnDl3MYIUC8MpfS	Boston 168	Oblivion	37	DECH61500309
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	57ucz0Uy1he66cOTxabXyK	Vladimir Dubyshkin	Lady of the Night	44	UKMH51900065
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	0XcDiAXPvYyLErphm1Stkz	Tensal	Effect 2	18	NLCK41033094
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	7A1YcSeFJpLTHybu78qgT9	747	Aurora Centralis	33	CAX7T1500014
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	2hYkajTYwekrO1qJGvE4lt	Arnaud Le Texier	Grunge	7	GBBVL1905631
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	2DFNedwh966RE4419Chv1T	Clair	I (I Want to Believe)	35	QM8DG1971381
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	3BiEL2MiPGsw6imQiNAHUZ	999999999	300000003	41	NLCK41045690
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	4XLOOYIAlLjPRQyRvozKj4	Unbalance	Fiorina 161	18	NLCK41057218
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	3ASGZdQvwOCuLAUmLa3P99	Rowland The Bastard	Whitestone Place	4	NLCK41064065
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	42jXJUGI3buuImpyQrolKy	Kektex	Lock	5	USWR30910555
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	7fL6gdlunAhAwhkdEGaKMf	Chris Liberator,Sterling Moss	Massive Line	20	GBAZA7799502
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	0j60bMsg6WEAgCeBzijxlm	Raär	Sometimes I Hear Sirens	43	QZES51886526
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	2EPFNgckNrQMgpORGZBa1u	Voiski,Hadone	On The Edge Of Adhesion - Original	33	BEC292043052
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	5nyZAmrayobGiYkfe0Mlft	Secret Hero	Multiform	2	GBAZA7792601
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	3CcRSKPQ7wXq77Llx9b55E	Acid Scout	4 Degrees	5	DEK599422710
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	2Ft3c1Jbm4ja74z9uWnWXw	Sorgenkint,Dj Man at Arms	Richtig Reinhämmern	0	DEBL61332613
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	2IcxH4oBpvZkYnwxlY2rBG	Henry Cullen	Double Drop	2	FR6V81612633
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	3UFnBcMSsdnyDFr1xpXnQq	The Exaltics,Helena Hauff	Futuros	25	DEOQ22110211
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	1Rby8b9YkgBlmxEH8NCa3F	Tesox	Prophetic Steps	25	DEE829600630
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	5LZtFJMu7PN9AdMzbZ8iQW	Fractions	NITE NRG	28	NLCK41067025
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	4iK4mqQQnz0VqFoFC64jRD	2Junxion,Djoni	Acid Rock - Original Mix	3	DEBL61125591
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	123Yhvz0pINLFVn4TEMbkX	Acid Warrior	Army Man	14	GB-SMU-31-28634
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	5UsfWcP6SThHlZ4oAgx7ge	Amelie Lens	Follow	48	DESR41700154
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	2xpJ6dUbPi0yKLeJYm54eo	Crystal Geometry	Open the Gate	16	USM2Q0807004
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	0BX9vNfAg2zOB2q0P0by4K	Ascorbin Acid	Sweet Liberty	5	DERU11400037
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	05kY37dRzgSDG1VjOuWMIx	Insolate	Retrograde Motion	10	DEAE62000049
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	3OjeikArfLgB1eujrOVhwE	Primal Code	White River	19	NLCK41050125
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	1NSuao7JfgbZB0cE85M87h	Johannes Heil	Exile 007 B2	37	DECH61700012
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	22SHWb4lRaIyZ9K5eKydsB	Acid Junkies,Thomas P. Heckmann	Zurig (Trope Remix)	12	NLAR20929296
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	4iXpak7AkvGeY0GscXQm2U	Edge Of Motion	Set Up 707 - Jan Liefhebber Rmx	11	DEAR40929098
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	7sYY4P86fSrxRL5wtPuhgR	Random XS	Give Your Body	6	NLAR20912392
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	3zjHdiCTw2VRylFdUW7pP6	Latex Empire	Theme from Latex	0	US4N80620042
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	4FqT5g9SaQbyMMjHBKrBto	Minimum Syndicat,George Lanham,Jauzas the Shining,Dmitry Distant	Fulbourn Haze	18	FR6V81467414
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	4AP9xFsDaHYvFxoiMjuEM6	TAFKAMP	Darkness Calling	25	NLD1U2100005
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	50IdpYSFla58Z0aUccvVSw	Relapso	Purple Vacuum	3	GBLV61810705
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	4BVvk8U34ZLSQxYsgLVjjA	Lemane	Angry People	33	QZKDK2056088
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	0hf6330HejGDXPyhDct1pG	Desroi	Xanax	5	NLCK41049651
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	30pwjLKSmvJhjb6KxJ12ba	Acid Chochi	Vibration	2	GBKQU1964517
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	1sFUsde79K9ZATMJbf2GAJ	Blicz	Still In Hell	30	DEY472174894
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	14HSi1IDw8xlRYcfGJV7d3	Cardao	Acid Andromeda	12	DEW871901537
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	6vecvp7lw3HvJDkk7V7reA	Keepsakes	Clobber - original mix	12	NLCK41057523
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	67Eq5TtXhGbL3WrqhTZ9Nf	Szeb	89	2	USQY51559056
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	0fx51GgiPaVzf40kMehIpI	Posthuman	Titan Descent	22	UKN6K2002984
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	6wpXPsX3vIWJTWWKz0Xz6c	Delta Funktionen	Nebula	14	NLM790800008
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	61oF9BBhuoEUGpvguSvQbo	Uncode	Erase - Original Mix	4	DEKB71435219
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	6piRDCEi7x18OcGBkwkhyq	Sinfol	Drum Spirit	13	NLCK41056110
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	30pkJkxfVABvZnOMymq8WE	Tin Man	Falling Acid	15	FISRG0600010
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	5r3x02jPUDzaRbvC9zeyO8	90 Process	Should We Call It Trance	23	UKA2G1710009
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	6rn10p2VQGoTu4XnM3idox	Progression (UK)	Brontide	6	NLCK41042990
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	5zX4pu0aFMSepCaH82L6dn	Draag	Clot	5	USYBL1900742
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	5AVq2AwaHQGOkAWC1pi0h0	Balthazar & JackRock	Arden Ride	27	DEBG52100046
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	1AZp0TCb255CU4oEWBLbKg	Ben Buitendijk	Transcended Being	22	NLCK41042465
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	64HEmeFcnMSiBMLbfah3yx	CINTHIE	Offenbach Anthem	44	UKN6K2002431
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	39LnlKmU8ZiydM7HJWXSUC	Irshad Hussein	Scorpion	5	NLCK41069786
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	55ueKXTYyNQ9vyMgisJYT1	MLSN	I Hate War	1	GBKQU1824171
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	3Rqm18rJyNFpwy6clpos5C	Jokasti & Nek	Lullaby	11	GBKQU1905034
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	4UBtioT3V7ZepoA02dfaGO	hel.IV	Let Them Fall	18	GBKQU2092032
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	7zyqrAEwae0dfakVmOp5Aw	Alex Randal	Unearth	1	NLCK41044189
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	4eD4iBfQY3YRR5l5WbnBJh	ArchivOne	Let's Break - Original mix	6	ITH642009904
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	0MjMB2Onb7ZAZBljC7jNPT	Norberto Lusso	Select C	7	NLCK41043097
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	2mwptYSUenZkc1EL20HC30	Butch,Kölsch	Countach - Kölsch Remix	40	DEQ201801712
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	6JwE38KJBAncQtdNHftToW	Ruhig,Edit Select	Lost In The Instability - Edit Select Remix	5	NLCK41072414
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	17K5h2WSUJEKFuEa4q3XXV	88756	Strobe	12	QZHN62192163
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	0BuEo26rxQTB7R4S6EoCak	Klaudia Gawlas	East Row	45	USYLM2100019
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	5OJyTtTc13yeVX5W5gfY4s	Rune Bagge	Reload	13	NLCK41051210
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	1rd3bZL1cR7gETcEw27apY	Paul Ritch	Run Baby Run	41	GBUR61200085
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	2R9pxpAhVgXfpiF1S1WkJt	ARKVS	Venom	6	MTA0V1800057
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	67spIKJRA34YG1KCmeRpfO	Biochip C	Mary Juana	1	DEC490800264
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	6ssd0RAKBccL95M3Gyb5xD	Reveillon,Nico Moreno	Djembe - Nico Moreno Remix	37	GBWUL1825074
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	7cEbICGWeFyBTmijsRtbjr	Ilija Djokovic	Vega	37	NLF712106666
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	4u47XK1cctitBOTEnHTtEg	Vincenzo Pizzi	Caronte	11	CA5KR1938717
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	3EHmTgDAymOHKyAioOvh56	Chris Moss Acid	Querida	14	UK6EY1400127
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	1qrSotDLRXQoaQKGDVR9JH	Zedje	Connection - Original mix	1	ITH641028492
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	3YQxJFOZHDu0yV0cJ3QU8n	L/F/D/M	B4	2	USA2P1915199
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	6sRA6SkloNnmGVkIFX2ACf	Dstm	A Successful Middle-Aged Man	15	GBKQU2152136
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	73hDHbC5vJ24vY4rAZZf9s	Troma,PERS1	Autumn Moon	3	CAX7T2100008
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	6rmy9Y5I0NvrSXdsYp5MMv	R. Raph	T	0	GBKQU1823790
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	3Ss4vYuTAgWs21mayKCS8O	NX1	Bt3	12	DEMM41801290
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	6r8O1aNKqsdmKQwTNXa3am	Sylvie Maziarz	Lock Down	21	SEYOK2112105
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	1S4kqmdbANbXNUCPn1T23e	ISZ	Satellite Destroyer	0	GBLV61704894
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	2BQPiNkiu327P0bd8fO3dy	D'Marc Cantu	The Will and the End - Mixed	18	DEG931801439
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	3ntPBi3Lu5SrrUEggzziLf	TML,Henning Baer	UND0 - Henning Baer Remix	2	USA2P2038554
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	3Q0ZQYfVOy56ZZhSHjtSWi	Jonathan Lim,Iterations	Chase	0	GBKQU1900649
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	0VegPCcICDZaShRMdieDIU	Megan	Judgement - Original Mix	3	QZ5FN1700894
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	5gkETtiJcRuYhHxfKLanyr	Lady Maru,Kulage	Basic Acidism - Kulage Remix	16	GBKQU2030398
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	2DAlDrKp7eghrJE7sMkMEq	Spaceinvasion	The Night Porter	1	UKKUN1700007
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	5HgAjBvxpuSzA9ixDzh3tg	Linquency	Tensoil	0	QZ4JJ1956918
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	4CnRE4XkLTqPh4RyHhFMqh	FNP	Tension	1	usl4q2021615
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	62FJ6MSgPh58hu10Ddjowv	Lou Karsh	Ataraxia	11	GBMA21818308
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	7Gb3ferGAOy7oBEwIGcLai	Rosmi Tek	Serial Six 17	1	QZFYZ1904875
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	4cUNEUljhAzRemCZQarl63	Halfasser	Halfacid	1	QZES52026206
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	0LoYSS6q19TRhK7iXOEaP7	Man Power	El Mago Del Tiempo	25	DEU671701920
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	6gDpWbpt1JaK3KgvlWzqYg	Ballarak	The Sound of K	37	ITB842000666
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	7040hdd3zLTIdmXgzx4Tmb	Chané	Viper	9	GBKQU2054704
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	3dKwIPAtSQpwIVc8F9s8DH	VIL	Loss of Sence - Original	1	DEKB71629707
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	08Nv8norFlj09pMGrmgAet	Anders Hellberg	Thriving Tribe - Original	3	NLCK41077472
acid trance	spotify:playlist:0rSDQ760FMUfBOFSAlnC8M	2haFMwFbUyAWBZB5MaESPC	Emmanuel Top	Acid Phase	36	FR4LO9400004
acid trance	spotify:playlist:0rSDQ760FMUfBOFSAlnC8M	0kmy0Dyx4AMuh0VeB8ENcE	Nostrum	Brainchild - Original	31	DEE829807050
acid trance	spotify:playlist:0rSDQ760FMUfBOFSAlnC8M	22ajL8Tz7fwAluxpzPDdAM	Paragliders	Oasis	22	DEL029510005
acid trance	spotify:playlist:0rSDQ760FMUfBOFSAlnC8M	7zatZGaY4iYRRPqLiN0FU4	Microwave Prince	Cyclic Evolution	10	DEG840902510
acid trance	spotify:playlist:0rSDQ760FMUfBOFSAlnC8M	2DNxdOs2XVD2H3wKuK0eyL	Marmion	Schöneberg	27	DEL029310006
acid trance	spotify:playlist:0rSDQ760FMUfBOFSAlnC8M	73yIws4bfOjywozSf3w2ds	Union Jack	Water Drums	31	GBCFW9500034
acid trance	spotify:playlist:0rSDQ760FMUfBOFSAlnC8M	41CcEQqBjRJrKVEPgBf3LN	Nuclear Hyde	Observer	14	DEE829807100
acid trance	spotify:playlist:0rSDQ760FMUfBOFSAlnC8M	1ygZqQdHv0hz1HQkSQMnun	Humate,John Digweed,Nick Muir	3.2 - Bedrock Ambient Mix	31	DEL029810078
acid trance	spotify:playlist:0rSDQ760FMUfBOFSAlnC8M	6WXuYcQOcffGUY8R7CF3Nn	Art Of Trance,Alex M.O.R.P.H.	Madagascar - Alex M.O.R.P.H. Remix	35	NLD682003664
acid trance	spotify:playlist:0rSDQ760FMUfBOFSAlnC8M	4Ky68kTMfzFt90qMXVytKl	Resistance D.	Cosmic Love	10	QM6MZ2082502
acid trance	spotify:playlist:0rSDQ760FMUfBOFSAlnC8M	3dBqMc38jrvQa0CYyW80Vg	Commander Tom	Are Am Eye?	34	DEE829802410
acid trance	spotify:playlist:0rSDQ760FMUfBOFSAlnC8M	2IQ61J0AFfjnxBm4lQEU0W	Hardfloor	Acperience 1	35	DEP999300001
acid trance	spotify:playlist:0rSDQ760FMUfBOFSAlnC8M	4013IRUhkCBQ1bOTi9gOzd	Alien Factory	Destiny	14	DEC490800443
acid trance	spotify:playlist:0rSDQ760FMUfBOFSAlnC8M	2MbIQv0SmILeawODalC35A	Arpeggiators	Discover Your Innerself	8	DEH741412703
acid trance	spotify:playlist:0rSDQ760FMUfBOFSAlnC8M	5yZsnQ952JxI41EVhfimYI	Spicelab,Humate	We Got Spice - Humate Remix	6	DEKB71630063
acid trance	spotify:playlist:0rSDQ760FMUfBOFSAlnC8M	7owhrBBIuwLZW0EspFRFlJ	Nexus 6	Très Chic	18	DEE829806760
acid trance	spotify:playlist:0rSDQ760FMUfBOFSAlnC8M	24ORsbNfxHrhtS4gCVWQBl	Exit EEE	Epidemic	17	DEP999300009
acid trance	spotify:playlist:0rSDQ760FMUfBOFSAlnC8M	5Ced67xtFEdpm3R0GshswB	Cybordelics	Adventures of Dama	27	DEE829816750
acid trance	spotify:playlist:0rSDQ760FMUfBOFSAlnC8M	6afnLGEmxVy5Hyv2scOVTO	Acrid Abeyance	The Fugitives	6	DERU11400030
acid trance	spotify:playlist:0rSDQ760FMUfBOFSAlnC8M	1ITgblKIp0HfNrUH2fesyZ	Legend B	Lost in Love - Sysex Style Mix	27	DEN061300918
acid trance	spotify:playlist:0rSDQ760FMUfBOFSAlnC8M	3yBNww5WCIitRIAKRAHs56	Marco Zaffarano	The Band - Way Out West Remix	1	USA2P0749273
acid trance	spotify:playlist:0rSDQ760FMUfBOFSAlnC8M	1qnzfVZFzsIXYsBV4Wau1w	Cores	Balandra - Old Scool Dub	32	DEKB72059841
acid trance	spotify:playlist:0rSDQ760FMUfBOFSAlnC8M	7eL9ChbCJQuqtHYv2SGBs3	Mikerobenics	Julika - Pascal FEOS Remix	8	DEE829600065
acid trance	spotify:playlist:0rSDQ760FMUfBOFSAlnC8M	18LflBK4xp8TSnEPMVPv68	Phrenetic System	Wayfarer	14	BEZ450240909
acid trance	spotify:playlist:0rSDQ760FMUfBOFSAlnC8M	6idUFJt8AeyH5qWEAfffTI	Junk Project	Control	35	DEK029730011
acid trance	spotify:playlist:0rSDQ760FMUfBOFSAlnC8M	72lRA680a5ZWu0l14phseH	Binary Finary,Paul van Dyk	1998 - Paul van Dyk Remix	48	AUKJ30800024
acid trance	spotify:playlist:0rSDQ760FMUfBOFSAlnC8M	6cOZk1T3k0dGtF3bhOsDTQ	Metal Master	Spectrum	7	DEE829915940
